Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/v4/file/bzIyMDgwOF9XTzVEX1o3QjBZbTBlSVVEa28,1,1,302.3010519999616,302.3010519999616,302.3010519999616,302.3010519999616,565.0,0.0011649719246602911,0.0011649719246602911,300,300,300,300,300,300,300,300,300,300,300
GET,/v4/file/bzIyMDgwOF9XcEVDWV94bVFFajM0d21EMHNu,1,1,19.414953999984164,19.414953999984164,19.414953999984164,19.414953999984164,566.0,0.0011649719246602911,0.0011649719246602911,19,19,19,19,19,19,19,19,19,19,19
GET,/v4/file/bzIyMDgwOF9YRTkwMWIwNno2T09jNmFFWkVTalo,1,1,31.846657000016876,31.846657000016876,31.846657000016876,31.846657000016876,569.0,0.0011649719246602911,0.0011649719246602911,32,32,32,32,32,32,32,32,32,32,32
GET,/v4/file/bzIyMDgwOF9YYWlrNklGOHpTYUx0bTlYU3NC,1,0,442.3779530000047,442.3779530000047,442.3779530000047,442.3779530000047,1418.0,0.0011649719246602911,0.0,440,440,440,440,440,440,440,440,440,440,440
GET,/v4/file/bzIyMDgwOF9Yam5qc2xaMl9HTEU4TU1hSU8x,1,0,23.80190400003812,23.80190400003812,23.80190400003812,23.80190400003812,1425.0,0.0011649719246602911,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/v4/file/bzIyMDgwOF9ZQlhmOFZfd0dkR2lhTFRLTHk1,1,1,30.141578999973717,30.141578999973717,30.141578999973717,30.141578999973717,566.0,0.0011649719246602911,0.0011649719246602911,30,30,30,30,30,30,30,30,30,30,30
GET,/v4/file/bzIyMDgwOF9ZZ2VkZ21GOVJkWWtUVXM0SlFw,1,0,50.349415000027875,50.349415000027875,50.349415000027875,50.349415000027875,3630.0,0.0011649719246602911,0.0,50,50,50,50,50,50,50,50,50,50,50
GET,/v4/file/bzIyMDgwOF9hNzJybTY0TGh2UFFLZWgtbXJkTG8,1,0,26.457067000023926,26.457067000023926,26.457067000023926,26.457067000023926,1421.0,0.0011649719246602911,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/v4/file/bzIyMDgwOF9iRFI1eW9yS1FpbFdoTUNWMEJl,1,0,100.74494300010883,100.74494300010883,100.74494300010883,100.74494300010883,1424.0,0.0011649719246602911,0.0,100,100,100,100,100,100,100,100,100,100,100
GET,/v4/file/bzIyMDgwOF9jNFIzamdQTC1kd1lSbEZLT1FL,1,0,313.7266090000139,313.7266090000139,313.7266090000139,313.7266090000139,3684.0,0.0011649719246602911,0.0,310,310,310,310,310,310,310,310,310,310,310
GET,/v4/file/bzIyMDgwOF9kV2l4dWpsSS1scGZlRGlEemQ,1,0,42.86840600002506,42.86840600002506,42.86840600002506,42.86840600002506,1367.0,0.0011649719246602911,0.0,43,43,43,43,43,43,43,43,43,43,43
GET,/v4/file/bzIyMDgwOF9leDFTOTktQnhIRlIyZzNrSlR0,1,0,195.95477199999323,195.95477199999323,195.95477199999323,195.95477199999323,1369.0,0.0011649719246602911,0.0,200,200,200,200,200,200,200,200,200,200,200
GET,/v4/file/bzIyMDgwOF9mWUQ3WVQ0VGpEZVUtcnA5MGE,1,1,24.502514999994673,24.502514999994673,24.502514999994673,24.502514999994673,565.0,0.0011649719246602911,0.0011649719246602911,25,25,25,25,25,25,25,25,25,25,25
GET,/v4/file/bzIyMDgwOF9mYkJKSXFlVXNzcFJKdHBNM1k,1,0,63.84854599997425,63.84854599997425,63.84854599997425,63.84854599997425,1395.0,0.0011649719246602911,0.0,64,64,64,64,64,64,64,64,64,64,64
GET,/v4/file/bzIyMDgwOF9nUlJlTDVkYUFLeFctVUV5UFNJOEg,1,0,26.832903000013175,26.832903000013175,26.832903000013175,26.832903000013175,1373.0,0.0011649719246602911,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/v4/file/bzIyMDgwOF9oVFQ1aUVWRHNnNENlandSbWM,1,1,14.384964000043965,14.384964000043965,14.384964000043965,14.384964000043965,565.0,0.0011649719246602911,0.0011649719246602911,14,14,14,14,14,14,14,14,14,14,14
GET,/v4/file/bzIyMDgwOF9oa05aVGtuck84b0JHZi1zamdU,1,1,17.678982000006727,17.678982000006727,17.678982000006727,17.678982000006727,566.0,0.0011649719246602911,0.0011649719246602911,18,18,18,18,18,18,18,18,18,18,18
GET,/v4/file/bzIyMDgwOF9pTUVyY1BtcnJfNGpyRHhtVVQ,1,0,22.948139999982686,22.948139999982686,22.948139999982686,22.948139999982686,3073.0,0.0011649719246602911,0.0,23,23,23,23,23,23,23,23,23,23,23
GET,/v4/file/bzIyMDgwOF9paHNXQnlwRHJ3OFJBVlNyYlAtOQ,1,0,22.95180300006905,22.95180300006905,22.95180300006905,22.95180300006905,1420.0,0.0011649719246602911,0.0,23,23,23,23,23,23,23,23,23,23,23
GET,/v4/file/bzIyMDgwOF9qNl9tMndXT2xrQmtrV3dGc0U,1,0,126.54757799998606,126.54757799998606,126.54757799998606,126.54757799998606,1391.0,0.0011649719246602911,0.0,130,130,130,130,130,130,130,130,130,130,130
GET,/v4/file/bzIyMDgwOF9qOUMzbkFfemM1MnM1TzUtdnl1,1,0,61.82165699999587,61.82165699999587,61.82165699999587,61.82165699999587,1369.0,0.0011649719246602911,0.0,62,62,62,62,62,62,62,62,62,62,62
GET,/v4/file/bzIyMDgwOF9rS2llMWJ6MkpDbC11Ymt4YnA,1,0,218.89898599999924,218.89898599999924,218.89898599999924,218.89898599999924,1378.0,0.0011649719246602911,0.0,220,220,220,220,220,220,220,220,220,220,220
GET,/v4/file/bzIyMDgwOF9rUFNfQkVuX1BEb1U5MDAyT0pY,1,0,33.02786100005051,33.02786100005051,33.02786100005051,33.02786100005051,3631.0,0.0011649719246602911,0.0,33,33,33,33,33,33,33,33,33,33,33
GET,/v4/file/bzIyMDgwOF9sNXNPS2dtUHZuR0pOM05QV3Y,1,1,90.15307300001041,90.15307300001041,90.15307300001041,90.15307300001041,565.0,0.0011649719246602911,0.0011649719246602911,90,90,90,90,90,90,90,90,90,90,90
GET,/v4/file/bzIyMDgwOF9sSGtXS1V6VlcweG9fSHhMWTQz,1,0,15.798353000036514,15.798353000036514,15.798353000036514,15.798353000036514,1612.0,0.0011649719246602911,0.0,16,16,16,16,16,16,16,16,16,16,16
GET,/v4/file/bzIyMDgwOF9saENIcHU5NkpaYUY5amFOd04,1,0,131.3054999999963,131.3054999999963,131.3054999999963,131.3054999999963,1390.0,0.0011649719246602911,0.0,130,130,130,130,130,130,130,130,130,130,130
GET,/v4/file/bzIyMDgwOF9scEpBU3BleXdZa0o3Q1h4Nkhx,1,0,16.71327700000802,16.71327700000802,16.71327700000802,16.71327700000802,1410.0,0.0011649719246602911,0.0,17,17,17,17,17,17,17,17,17,17,17
GET,/v4/file/bzIyMDgwOF9tLW1WSHcyRWtPdWN5WmQydXhD,1,0,111.27714700000979,111.27714700000979,111.27714700000979,111.27714700000979,1439.0,0.0011649719246602911,0.0,110,110,110,110,110,110,110,110,110,110,110
GET,/v4/file/bzIyMDgwOF9vSEU1ekF4dEhCTEtCQzFRenEz,1,0,39.82712499998797,39.82712499998797,39.82712499998797,39.82712499998797,1602.0,0.0011649719246602911,0.0,40,40,40,40,40,40,40,40,40,40,40
GET,/v4/file/bzIyMDgwOF9vVzF3NEswSndxNVM2VXpiNUY,1,1,19.688424999912968,19.688424999912968,19.688424999912968,19.688424999912968,565.0,0.0011649719246602911,0.0011649719246602911,20,20,20,20,20,20,20,20,20,20,20
GET,/v4/file/bzIyMDgwOF9vYmRCNHl1TjBDQVQyY0hzbzQ,1,0,32.086975000026996,32.086975000026996,32.086975000026996,32.086975000026996,1390.0,0.0011649719246602911,0.0,32,32,32,32,32,32,32,32,32,32,32
GET,/v4/file/bzIyMDgwOF9wYnFub0RlZlFCWFNjNXRMRFpo,1,0,16.3602980000519,16.3602980000519,16.3602980000519,16.3602980000519,1612.0,0.0011649719246602911,0.0,16,16,16,16,16,16,16,16,16,16,16
GET,/v4/file/bzIyMDgwOF9xMFNhTDBjY0Y4T01yX3ZoT28,1,0,62.76601800001913,62.76601800001913,62.76601800001913,62.76601800001913,1620.0,0.0011649719246602911,0.0,63,63,63,63,63,63,63,63,63,63,63
GET,/v4/file/bzIyMDgwOF9xS1dwelYzZ2k2MXk5djh4SlRL,1,0,94.76072000006752,94.76072000006752,94.76072000006752,94.76072000006752,3346.0,0.0011649719246602911,0.0,95,95,95,95,95,95,95,95,95,95,95
GET,/v4/file/bzIyMDgwOFA1ZWlqT21HSW9NOWt4NU0xQkg,1,1,419.62604399998327,419.62604399998327,419.62604399998327,419.62604399998327,565.0,0.0011649719246602911,0.0011649719246602911,420,420,420,420,420,420,420,420,420,420,420
GET,/v4/file/bzIyMDgwOFA3NGRxSzdua0RmWnVwVEppa0xu,1,0,108.18988099993021,108.18988099993021,108.18988099993021,108.18988099993021,1425.0,0.0011649719246602911,0.0,110,110,110,110,110,110,110,110,110,110,110
GET,/v4/file/bzIyMDgwOFA3bnBKcEFtSDI5a2lLUHROS00,1,0,21.72560799999701,21.72560799999701,21.72560799999701,21.72560799999701,3585.0,0.0011649719246602911,0.0,22,22,22,22,22,22,22,22,22,22,22
GET,/v4/file/bzIyMDgwOFA4OTdrZk5VUjNhSmo1LWdod3I,1,1,19.2612809998991,19.2612809998991,19.2612809998991,19.2612809998991,565.0,0.0011649719246602911,0.0011649719246602911,19,19,19,19,19,19,19,19,19,19,19
GET,/v4/file/bzIyMDgwOFA4VHNzazItbS1rSW00N1V3aWJD,1,0,485.41139200000316,485.41139200000316,485.41139200000316,485.41139200000316,1619.0,0.0011649719246602911,0.0,490,490,490,490,490,490,490,490,490,490,490
GET,/v4/file/bzIyMDgwOFAtUHJROVNxczlNbmg4elJCZ2pfYWs,1,1,22.97788999999284,22.97788999999284,22.97788999999284,22.97788999999284,569.0,0.0011649719246602911,0.0011649719246602911,23,23,23,23,23,23,23,23,23,23,23
GET,/v4/file/bzIyMDgwOFAtWF9wejg2aE1kYVVvSlgzZHRxYWs,1,0,21.805400000062036,21.805400000062036,21.805400000062036,21.805400000062036,1616.0,0.0011649719246602911,0.0,22,22,22,22,22,22,22,22,22,22,22
GET,/v4/file/bzIyMDgwOFAwb0R1bVJnTVRrbEJKalE2OXpu,1,0,21.112811000023157,21.112811000023157,21.112811000023157,21.112811000023157,1596.0,0.0011649719246602911,0.0,21,21,21,21,21,21,21,21,21,21,21
GET,/v4/file/bzIyMDgwOFAwb1JfMXoyMGU3YVpNWEJyRjZv,1,0,103.810803999977,103.810803999977,103.810803999977,103.810803999977,1425.0,0.0011649719246602911,0.0,100,100,100,100,100,100,100,100,100,100,100
GET,/v4/file/bzIyMDgwOFAwcC1OOFhwaWhvUWdSMlFCdDJZYW8,1,0,64.32425100001637,64.32425100001637,64.32425100001637,64.32425100001637,3348.0,0.0011649719246602911,0.0,64,64,64,64,64,64,64,64,64,64,64
GET,/v4/file/bzIyMDgwOFAxMm1hMGxlZTZTNDBWblRCT3Y,1,1,14.273448000011513,14.273448000011513,14.273448000011513,14.273448000011513,565.0,0.0011649719246602911,0.0011649719246602911,14,14,14,14,14,14,14,14,14,14,14
GET,/v4/file/bzIyMDgwOFAyRE1vdzhtR0xwSHNvbjFwM2I,1,0,24.771265000026688,24.771265000026688,24.771265000026688,24.771265000026688,1504.0,0.0011649719246602911,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/v4/file/bzIyMDgwOFAyUVpfT3FEWUp2YTJUN21TNGg4,1,0,74.03037199998153,74.03037199998153,74.03037199998153,74.03037199998153,1510.0,0.0011649719246602911,0.0,74,74,74,74,74,74,74,74,74,74,74
GET,/v4/file/bzIyMDgwOFAyWno0VDlRaTBKUy1IdnhsODk,1,0,326.01890599994476,326.01890599994476,326.01890599994476,326.01890599994476,3601.0,0.0011649719246602911,0.0,330,330,330,330,330,330,330,330,330,330,330
GET,/v4/file/bzIyMDgwOFAzMU1lcVd0cUFtbWZ4SVo1Ykgy,1,0,22.817777000000206,22.817777000000206,22.817777000000206,22.817777000000206,3633.0,0.0011649719246602911,0.0,23,23,23,23,23,23,23,23,23,23,23
GET,/v4/file/bzIyMDgwOFB0LWljZTZ6UUtzUzl5SmdHTko0,1,0,25.984487000016543,25.984487000016543,25.984487000016543,25.984487000016543,1628.0,0.0011649719246602911,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/v4/file/bzIyMDgwOFB0S09ZT05VVWlfZC1yeFc1c3Zv,1,0,368.8123499999847,368.8123499999847,368.8123499999847,368.8123499999847,1418.0,0.0011649719246602911,0.0,370,370,370,370,370,370,370,370,370,370,370
GET,/v4/file/bzIyMDgwOFB2ZWhuUUxURGwxWkFyQlFJM04,1,1,66.00649200004227,66.00649200004227,66.00649200004227,66.00649200004227,860.0,0.0011649719246602911,0.0011649719246602911,66,66,66,66,66,66,66,66,66,66,66
GET,/v4/file/bzIyMDgwOFB6NjlWZXM5YXZWbm9GSUFPdEVM,1,0,409.6010779999233,409.6010779999233,409.6010779999233,409.6010779999233,1369.0,0.0011649719246602911,0.0,410,410,410,410,410,410,410,410,410,410,410
GET,/v4/file/bzIyMDgwOFB6OWxwZ1RoWUtFVkNEM1hxbGE,1,1,17.032438000001093,17.032438000001093,17.032438000001093,17.032438000001093,565.0,0.0011649719246602911,0.0011649719246602911,17,17,17,17,17,17,17,17,17,17,17
GET,/v4/file/bzIyMDgwOFBCQUVkV2FNWmZOVEJxQ2o3TlpXSjk,1,0,143.91348900005596,143.91348900005596,143.91348900005596,143.91348900005596,1428.0,0.0011649719246602911,0.0,140,140,140,140,140,140,140,140,140,140,140
GET,/v4/file/bzIyMDgwOFBEYWJOYTl0TkE1Q200VmtPWVA,1,0,18.9082820000408,18.9082820000408,18.9082820000408,18.9082820000408,1600.0,0.0011649719246602911,0.0,19,19,19,19,19,19,19,19,19,19,19
GET,/v4/file/bzIyMDgwOFBGXzJjNTZvRjROM3JfdEVPeGV5,1,0,81.11983699998859,81.11983699998859,81.11983699998859,81.11983699998859,1621.0,0.0011649719246602911,0.0,81,81,81,81,81,81,81,81,81,81,81
GET,/v4/file/bzIyMDgwOFBGdzI0LVZUQUJ3dFdlNXpTb255eHE,1,0,60.976449999998295,60.976449999998295,60.976449999998295,60.976449999998295,1373.0,0.0011649719246602911,0.0,61,61,61,61,61,61,61,61,61,61,61
GET,/v4/file/bzIyMDgwOFBILVdmOGNVWmdQOHNaMU03SXFn,1,0,136.0261280000259,136.0261280000259,136.0261280000259,136.0261280000259,1525.0,0.0011649719246602911,0.0,140,140,140,140,140,140,140,140,140,140,140
GET,/v4/file/bzIyMDgwOFBISjcyNzN4WXZGVzdLTnM0WFJ1,1,0,14.609471999960988,14.609471999960988,14.609471999960988,14.609471999960988,1604.0,0.0011649719246602911,0.0,15,15,15,15,15,15,15,15,15,15,15
GET,/v4/file/bzIyMDgwOFBIVnliYnRvTzF1aFVieTdSaE4,1,0,345.0325909999492,345.0325909999492,345.0325909999492,345.0325909999492,1424.0,0.0011649719246602911,0.0,350,350,350,350,350,350,350,350,350,350,350
GET,/v4/file/bzIyMDgwOFBJSTI3ejM5NTVhYTRyb2M4ejM,1,1,13.791744000002382,13.791744000002382,13.791744000002382,13.791744000002382,565.0,0.0011649719246602911,0.0011649719246602911,14,14,14,14,14,14,14,14,14,14,14
GET,/v4/file/bzIyMDgwOFBJWTR4OGU4NThUMUxwd1BURmFT,1,0,99.98972899995806,99.98972899995806,99.98972899995806,99.98972899995806,1459.0,0.0011649719246602911,0.0,100,100,100,100,100,100,100,100,100,100,100
GET,/v4/file/bzIyMDgwOFBKMTdwVXA0cE5IZ3dmcTZ5ZTg,1,0,143.6621230000128,143.6621230000128,143.6621230000128,143.6621230000128,3587.0,0.0011649719246602911,0.0,140,140,140,140,140,140,140,140,140,140,140
GET,/v4/file/bzIyMDgwOFBLcFZtdFRiR0k4NDk1NXlRMzBQ,1,0,230.50127799999132,230.50127799999132,230.50127799999132,230.50127799999132,1621.0,0.0011649719246602911,0.0,230,230,230,230,230,230,230,230,230,230,230
GET,/v4/file/bzIyMDgwOFBMWHhoMjRMU1EySV92MjBxR3J1,1,0,57.69678000001477,57.69678000001477,57.69678000001477,57.69678000001477,1604.0,0.0011649719246602911,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/v4/file/bzIyMDgwOFBMcWVhUXBoN0Yzek1IOHJKMnVP,1,0,246.68209599997226,246.68209599997226,246.68209599997226,246.68209599997226,1333.0,0.0011649719246602911,0.0,250,250,250,250,250,250,250,250,250,250,250
GET,/v4/file/bzIyMDgwOFBNV0xqZVhLYXNPdnJBXzhzbGxQ,1,0,88.38815100000375,88.38815100000375,88.38815100000375,88.38815100000375,1425.0,0.0011649719246602911,0.0,88,88,88,88,88,88,88,88,88,88,88
GET,/v4/file/bzIyMDgwOFBNX19xRWtCNGphSVNaOGhZNTVk,1,1,21.328173999989986,21.328173999989986,21.328173999989986,21.328173999989986,566.0,0.0011649719246602911,0.0011649719246602911,21,21,21,21,21,21,21,21,21,21,21
GET,/v4/file/bzIyMDgwOFBOODR4bGItWnBfaVYzYzBvQmxab2k,1,0,22.198024000033456,22.198024000033456,22.198024000033456,22.198024000033456,1632.0,0.0011649719246602911,0.0,22,22,22,22,22,22,22,22,22,22,22
GET,/v4/file/bzIyMDgwOFBPTm1SOEVhRElPRS0yMlJ6S0xo,1,0,261.6225419999978,261.6225419999978,261.6225419999978,261.6225419999978,1605.0,0.0011649719246602911,0.0,260,260,260,260,260,260,260,260,260,260,260
GET,/v4/file/bzIyMDgwOFBPaHFrLUlVbWx6QmdtWldqb1RFcTU,1,0,100.15941299997166,100.15941299997166,100.15941299997166,100.15941299997166,1423.0,0.0011649719246602911,0.0,100,100,100,100,100,100,100,100,100,100,100
GET,/v4/file/bzIyMDgwOFBPbnZrMW5IVmFNNEZFVEpQR2Vx,1,0,19.805739999981142,19.805739999981142,19.805739999981142,19.805739999981142,3412.0,0.0011649719246602911,0.0,20,20,20,20,20,20,20,20,20,20,20
GET,/v4/file/bzIyMDgwOFBPcDdsVi1IZVRJNHlXS2RvTlpZ,1,0,18.742011999961505,18.742011999961505,18.742011999961505,18.742011999961505,1724.0,0.0011649719246602911,0.0,19,19,19,19,19,19,19,19,19,19,19
GET,/v4/file/bzIyMDgwOFBQNkR3em12ZXFMSVVhcmtHaFFl,1,1,19.186275000038222,19.186275000038222,19.186275000038222,19.186275000038222,566.0,0.0011649719246602911,0.0011649719246602911,19,19,19,19,19,19,19,19,19,19,19
GET,/v4/file/bzIyMDgwOFBQQzI3c25aWk81TW5HZWZoYUk,1,0,116.12614099999519,116.12614099999519,116.12614099999519,116.12614099999519,1411.0,0.0011649719246602911,0.0,120,120,120,120,120,120,120,120,120,120,120
GET,/v4/file/bzIyMDgwOFBQT2lhT2E2SWRIaGp5Y1JFeWo,1,0,24.084012000002986,24.084012000002986,24.084012000002986,24.084012000002986,1525.0,0.0011649719246602911,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/v4/file/bzIyMDgwOFBRNENJdWlHcGs5bmREeFVDdS1v,1,0,381.2858410000217,381.2858410000217,381.2858410000217,381.2858410000217,1621.0,0.0011649719246602911,0.0,380,380,380,380,380,380,380,380,380,380,380
GET,/v4/file/bzIyMDgwOFBReTRHbFFLR05udGxMZDZQRVE3,1,0,20.505092999997032,20.505092999997032,20.505092999997032,20.505092999997032,1589.0,0.0011649719246602911,0.0,21,21,21,21,21,21,21,21,21,21,21
GET,/v4/file/bzIyMDgwOFBUMllsM1JZaDdjUnZNSTlPQ1Q,1,0,62.03981900000599,62.03981900000599,62.03981900000599,62.03981900000599,1601.0,0.0011649719246602911,0.0,62,62,62,62,62,62,62,62,62,62,62
GET,/v4/file/bzIyMDgwOFBUQ1A1d2tqQzhfOUp6Y0ZQRHV4Yw,1,0,23.487869000064165,23.487869000064165,23.487869000064165,23.487869000064165,1773.0,0.0011649719246602911,0.0,23,23,23,23,23,23,23,23,23,23,23
GET,/v4/file/bzIyMDgwOFBUWVpjRHZST2FUX25TamJBNGg,1,0,22.746779000044626,22.746779000044626,22.746779000044626,22.746779000044626,1605.0,0.0011649719246602911,0.0,23,23,23,23,23,23,23,23,23,23,23
GET,/v4/file/bzIyMDgwOFBUbk1vTkd1S2pXTHY5RUlMS3Rl,1,1,18.98522999999841,18.98522999999841,18.98522999999841,18.98522999999841,566.0,0.0011649719246602911,0.0011649719246602911,19,19,19,19,19,19,19,19,19,19,19
GET,/v4/file/bzIyMDgwOFBUc3BZX3pwWEQtRVdmRFR0bXpj,1,0,18.89057200003208,18.89057200003208,18.89057200003208,18.89057200003208,3399.0,0.0011649719246602911,0.0,19,19,19,19,19,19,19,19,19,19,19
GET,/v4/file/bzIyMDgwOFBUdUljaHA5a2F6NFlaazV5Q0h5QUw,1,1,14.527915999906327,14.527915999906327,14.527915999906327,14.527915999906327,569.0,0.0011649719246602911,0.0011649719246602911,15,15,15,15,15,15,15,15,15,15,15
GET,/v4/file/bzIyMDgwOFBVTUl2ZDNQM21YR01DZVd6T0xXU0Q,1,0,17.219627999992326,17.219627999992326,17.219627999992326,17.219627999992326,1606.0,0.0011649719246602911,0.0,17,17,17,17,17,17,17,17,17,17,17
GET,/v4/file/bzIyMDgwOFBVdExOTXFQaFVFbXBRUEdoOEFf,1,1,197.68553500000507,197.68553500000507,197.68553500000507,197.68553500000507,566.0,0.0011649719246602911,0.0011649719246602911,200,200,200,200,200,200,200,200,200,200,200
GET,/v4/file/bzIyMDgwOFBWMEtpLVc5a1pXWXBOeVYxR0VZ,1,0,31.048918000010417,31.048918000010417,31.048918000010417,31.048918000010417,1369.0,0.0011649719246602911,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/v4/file/bzIyMDgwOFBWQVFyRVItQ05oc0V6QVdWeTJB,1,1,16.154508999989048,16.154508999989048,16.154508999989048,16.154508999989048,566.0,0.0011649719246602911,0.0011649719246602911,16,16,16,16,16,16,16,16,16,16,16
GET,/v4/file/bzIyMDgwOFBXb0JNR1o3ODg0bkw1cGNGYjZ0,1,0,56.73574100001133,56.73574100001133,56.73574100001133,56.73574100001133,1596.0,0.0011649719246602911,0.0,57,57,57,57,57,57,57,57,57,57,57
GET,/v4/file/bzIyMDgwOFBZVkMtbzBuOTBaaTB5MVdJOTB5,1,0,66.73971999998685,66.73971999998685,66.73971999998685,66.73971999998685,3399.0,0.0011649719246602911,0.0,67,67,67,67,67,67,67,67,67,67,67
GET,/v4/file/bzIyMDgwOFBaSnRud0diNVhmZjhWV1hnd3c,1,1,87.50009399994951,87.50009399994951,87.50009399994951,87.50009399994951,565.0,0.0011649719246602911,0.0011649719246602911,88,88,88,88,88,88,88,88,88,88,88
GET,/v4/file/bzIyMDgwOFBabEtRNk9Fa0tvOFVBdlROVUp0,1,1,15.346292000003814,15.346292000003814,15.346292000003814,15.346292000003814,566.0,0.0011649719246602911,0.0011649719246602911,15,15,15,15,15,15,15,15,15,15,15
GET,/v4/file/bzIyMDgwOFBhRVVOUzB3WEFiZ1BUWjFnaEdO,1,0,295.91021800001727,295.91021800001727,295.91021800001727,295.91021800001727,1409.0,0.0011649719246602911,0.0,300,300,300,300,300,300,300,300,300,300,300
GET,/v4/file/bzIyMDgwOFBhbmtnRWFvQ3ptR1ZFWE0ya3Nn,1,0,24.03595900000255,24.03595900000255,24.03595900000255,24.03595900000255,3600.0,0.0011649719246602911,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/v4/file/bzIyMDgwOFBialBNcFhJbHRrdk1iZ29neG9yS04,1,0,22.490000000004784,22.490000000004784,22.490000000004784,22.490000000004784,1428.0,0.0011649719246602911,0.0,22,22,22,22,22,22,22,22,22,22,22
GET,/v4/file/bzIyMDgwOFBkS3NzRFh2WEZyeTlVRjI2WFFY,1,0,298.0214609999621,298.0214609999621,298.0214609999621,298.0214609999621,3399.0,0.0011649719246602911,0.0,300,300,300,300,300,300,300,300,300,300,300
GET,/v4/file/bzIyMDgwOFBlQW1qRWhqV25YaTlJZDZyVVR3,1,0,353.24344299999666,353.24344299999666,353.24344299999666,353.24344299999666,1612.0,0.0011649719246602911,0.0,350,350,350,350,350,350,350,350,350,350,350
GET,/v4/file/bzIyMDgwOFBlU0JpOEpZNHRQYmlYRk5Dclg,1,1,24.947683999982928,24.947683999982928,24.947683999982928,24.947683999982928,565.0,0.0011649719246602911,0.0011649719246602911,25,25,25,25,25,25,25,25,25,25,25
GET,/v4/file/bzIyMDgwOFBmQVh5VlBkMktJNVF1ZnZYcXM,1,1,226.0586790000616,226.0586790000616,226.0586790000616,226.0586790000616,565.0,0.0011649719246602911,0.0011649719246602911,230,230,230,230,230,230,230,230,230,230,230
GET,/v4/file/bzIyMDgwOFBmcjRWbEk2SU8zcm45MzZuWmI,1,1,28.154132999986814,28.154132999986814,28.154132999986814,28.154132999986814,565.0,0.0011649719246602911,0.0011649719246602911,28,28,28,28,28,28,28,28,28,28,28
GET,/v4/file/bzIyMDgwOFBnaWNfOEhhZW9wWHJiVUsyTHhh,1,0,375.89536499996257,375.89536499996257,375.89536499996257,375.89536499996257,1330.0,0.0011649719246602911,0.0,380,380,380,380,380,380,380,380,380,380,380
GET,/v4/file/bzIyMDgwOFBoS0N3aGhTRHhoQWJBMmotVVF1,1,0,61.062101999993956,61.062101999993956,61.062101999993956,61.062101999993956,1527.0,0.0011649719246602911,0.0,61,61,61,61,61,61,61,61,61,61,61
GET,/v4/file/bzIyMDgwOFBpeGp5S0h6QlRkdzdZYWpmMjlh,1,0,64.71510300002592,64.71510300002592,64.71510300002592,64.71510300002592,1369.0,0.0011649719246602911,0.0,65,65,65,65,65,65,65,65,65,65,65
GET,/v4/file/bzIyMDgwOFBqSllPX3M3MHVWZGlheEdON0w,1,0,85.25481300000592,85.25481300000592,85.25481300000592,85.25481300000592,1424.0,0.0011649719246602911,0.0,85,85,85,85,85,85,85,85,85,85,85
GET,/v4/file/bzIyMDgwOFBqX0dxRGd2YXVWclp0OWhiY1lw,1,0,80.8689080000704,80.8689080000704,80.8689080000704,80.8689080000704,3482.0,0.0011649719246602911,0.0,81,81,81,81,81,81,81,81,81,81,81
GET,/v4/file/bzIyMDgwOFBrT1dDSUl0TjFWYlgyd3I5NHhp,1,0,57.94498900002054,57.94498900002054,57.94498900002054,57.94498900002054,1602.0,0.0011649719246602911,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/v4/file/bzIyMDgwOFBrVHlxakRBTjIzZmlPa19aYThO,1,1,18.133902999920792,18.133902999920792,18.133902999920792,18.133902999920792,566.0,0.0011649719246602911,0.0011649719246602911,18,18,18,18,18,18,18,18,18,18,18
GET,/v4/file/bzIyMDgwOFBuWFkxUTkwUjJjcU9Famt3LTc,1,1,287.6373430000285,287.6373430000285,287.6373430000285,287.6373430000285,565.0,0.0011649719246602911,0.0011649719246602911,290,290,290,290,290,290,290,290,290,290,290
GET,/v4/file/bzIyMDgwOFBubWczZEQxVTFVZThoZlRkZlVt,1,0,25.969852000002902,25.969852000002902,25.969852000002902,25.969852000002902,1602.0,0.0011649719246602911,0.0,26,26,26,26,26,26,26,26,26,26,26
